;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 28/12/2022 10:10:33
;----------------------------------------------

;Address Opcode 	ASM
____SysVT:
0x0000	0xFFFC2001  	537001980
; active_state end address is: 12 (R3)
0x12B2	0xB10C    CBZ	R4, L__Button4
; rslt end address is: 8 (R2)
;__Lib_Button.c, 22 :: 		
; rslt start address is: 0 (R0)
0x12B4	0x20FF    MOVS	R0, #255
; rslt end address is: 0 (R0)
0x12B6	0xE000    B	L_Button3
L__Button4:
;__Lib_Button.c, 21 :: 		
0x12B8	0x4610    MOV	R0, R2
;__Lib_Button.c, 22 :: 		
L_Button3:
;__Lib_Button.c, 23 :: 		
; rslt start address is: 0 (R0)
; rslt end address is: 0 (R0)
0x12BA	0xE000    B	L_Button0
L__Button5:
;__Lib_Button.c, 13 :: 		
0x12BC	0x4610    MOV	R0, R2
;__Lib_Button.c, 23 :: 		
L_Button0:
;__Lib_Button.c, 25 :: 		
; rslt start address is: 0 (R0)
0x12BE	0xB280    UXTH	R0, R0
; rslt end address is: 0 (R0)
;__Lib_Button.c, 26 :: 		
L_end_Button:
0x12C0	0xF8DDE000  LDR	LR, [SP, #0]
0x12C4	0xB001    ADD	SP, SP, #4
0x12C6	0x4770    BX	LR
; end of _Button
_Delay_500us:
;__Lib_Delays.c, 33 :: 		void Delay_500us() {
;__Lib_Delays.c, 34 :: 		Delay_us(498);
0x05E0	0xF640275E  MOVW	R7, #2654
0x05E4	0xF2C00700  MOVT	R7, #0
L_Delay_500us10:
0x05E8	0x1E7F    SUBS	R7, R7, #1
0x05EA	0xD1FD    BNE	L_Delay_500us10
0x05EC	0xBF00    NOP
0x05EE	0xBF00    NOP
0x05F0	0xBF00    NOP
0x05F2	0xBF00    NOP
0x05F4	0xBF00    NOP
;__Lib_Delays.c, 35 :: 		}
L_end_Delay_500us:
0x05F6	0x4770    BX	LR
; end of _Delay_500us
_renkBul:
;MyProject.c, 41 :: 		void renkBul(int key)
; key start address is: 0 (R0)
0x1000	0xB081    SUB	SP, SP, #4
0x1002	0xF8CDE000  STR	LR, [SP, #0]
; key end address is: 0 (R0)
; key start address is: 0 (R0)
;MyProject.c, 43 :: 		switch(key)
0x1006	0xE0BD    B	L_renkBul3
; key end address is: 0 (R0)
;MyProject.c, 45 :: 		case 0: Lcd_Out(1,1, "Black"); delay_ms(1000); break;
L_renkBul5:
0x1008	0x496E    LDR	R1, [PC, #440]
0x100A	0x460A    MOV	R2, R1
0x100C	0x2101    MOVS	R1, #1
0x100E	0x2001    MOVS	R0, #1
0x1010	0xF000F8EC  BL	_Lcd_Out+0
0x1014	0xF2461753  MOVW	R7, #24915
0x1018	0xF2C00751  MOVT	R7, #81
0x101C	0xBF00    NOP
0x101E	0xBF00    NOP
L_renkBul6:
0x1020	0x1E7F    SUBS	R7, R7, #1
0x1022	0xD1FD    BNE	L_renkBul6
0x1024	0xBF00    NOP
0x1026	0xBF00    NOP
0x1028	0xBF00    NOP
0x102A	0xBF00    NOP
0x102C	0xE0C3    B	L_renkBul4
;MyProject.c, 46 :: 		case 1: Lcd_Out(1,1, "Brown"); delay_ms(1000); break;
L_renkBul8:
0x102E	0x4966    LDR	R1, [PC, #408]
0x1030	0x460A    MOV	R2, R1
0x1032	0x2101    MOVS	R1, #1
0x1034	0x2001    MOVS	R0, #1
0x1036	0xF000F8D9  BL	_Lcd_Out+0
0x103A	0xF2461753  MOVW	R7, #24915
0x103E	0xF2C00751  MOVT	R7, #81
L_renkBul9:
0x1042	0x1E7F    SUBS	R7, R7, #1
0x1044	0xD1FD    BNE	L_renkBul9
0x1046	0xBF00    NOP
0x1048	0xBF00    NOP
0x104A	0xBF00    NOP
0x104C	0xBF00    NOP
0x104E	0xBF00    NOP
0x1050	0xBF00    NOP
0x1052	0xE0B0    B	L_renkBul4
;MyProject.c, 47 :: 		case 2: Lcd_Out(1,1, "Red"); delay_ms(1000); break;
L_renkBul11:
0x1054	0x495D    LDR	R1, [PC, #372]
0x1056	0x460A    MOV	R2, R1
0x1058	0x2101    MOVS	R1, #1
0x105A	0x2001    MOVS	R0, #1
0x105C	0xF000F8C6  BL	_Lcd_Out+0
0x1060	0xF2461753  MOVW	R7, #24915
0x1064	0xF2C00751  MOVT	R7, #81
L_renkBul12:
0x1068	0x1E7F    SUBS	R7, R7, #1
0x106A	0xD1FD    BNE	L_renkBul12
0x106C	0xBF00    NOP
0x106E	0xBF00    NOP
0x1070	0xBF00    NOP
0x1072	0xBF00    NOP
0x1074	0xBF00    NOP
0x1076	0xBF00    NOP
0x1078	0xE09D    B	L_renkBul4
;MyProject.c, 48 :: 		case 3: Lcd_Out(1,1, "Orange"); delay_ms(1000); break;
L_renkBul14:
0x107A	0x4955    LDR	R1, [PC, #340]
0x107C	0x460A    MOV	R2, R1
0x107E	0x2101    MOVS	R1, #1
0x1080	0x2001    MOVS	R0, #1
0x1082	0xF000F8B3  BL	_Lcd_Out+0
0x1086	0xF2461753  MOVW	R7, #24915
0x108A	0xF2C00751  MOVT	R7, #81
0x108E	0xBF00    NOP
0x1090	0xBF00    NOP
L_renkBul15:
0x1092	0x1E7F    SUBS	R7, R7, #1
0x1094	0xD1FD    BNE	L_renkBul15
0x1096	0xBF00    NOP
0x1098	0xBF00    NOP
0x109A	0xBF00    NOP
0x109C	0xBF00    NOP
0x109E	0xE08A    B	L_renkBul4
;MyProject.c, 49 :: 		case 4: Lcd_Out(1,1, "Yellow"); delay_ms(1000); break;
L_renkBul17:
0x10A0	0x494C    LDR	R1, [PC, #304]
0x10A2	0x460A    MOV	R2, R1
0x10A4	0x2101    MOVS	R1, #1
0x10A6	0x2001    MOVS	R0, #1
0x10A8	0xF000F8A0  BL	_Lcd_Out+0
0x10AC	0xF2461753  MOVW	R7, #24915
0x10B0	0xF2C00751  MOVT	R7, #81
0x10B4	0xBF00    NOP
0x10B6	0xBF00    NOP
L_renkBul18:
0x10B8	0x1E7F    SUBS	R7, R7, #1
0x10BA	0xD1FD    BNE	L_renkBul18
0x10BC	0xBF00    NOP
0x10BE	0xBF00    NOP
0x10C0	0xBF00    NOP
0x10C2	0xBF00    NOP
0x10C4	0xE077    B	L_renkBul4
;MyProject.c, 50 :: 		case 5: Lcd_Out(1,1, "Green"); delay_ms(1000); break;
L_renkBul20:
0x10C6	0x4944    LDR	R1, [PC, #272]
0x10C8	0x460A    MOV	R2, R1
0x10CA	0x2101    MOVS	R1, #1
0x10CC	0x2001    MOVS	R0, #1
0x10CE	0xF000F88D  BL	_Lcd_Out+0
0x10D2	0xF2461753  MOVW	R7, #24915
0x10D6	0xF2C00751  MOVT	R7, #81
L_renkBul21:
0x10DA	0x1E7F    SUBS	R7, R7, #1
0x10DC	0xD1FD    BNE	L_renkBul21
0x10DE	0xBF00    NOP
0x10E0	0xBF00    NOP
0x10E2	0xBF00    NOP
0x10E4	0xBF00    NOP
0x10E6	0xBF00    NOP
0x10E8	0xBF00    NOP
0x10EA	0xE064    B	L_renkBul4
;MyProject.c, 51 :: 		case 6: Lcd_Out(1,1, "Blue"); delay_ms(1000);break;
L_renkBul23:
0x10EC	0x493B    LDR	R1, [PC, #236]
0x10EE	0x460A    MOV	R2, R1
0x10F0	0x2101    MOVS	R1, #1
0x10F2	0x2001    MOVS	R0, #1
0x10F4	0xF000F87A  BL	_Lcd_Out+0
0x10F8	0xF2461753  MOVW	R7, #24915
0x10FC	0xF2C00751  MOVT	R7, #81
L_renkBul24:
0x1100	0x1E7F    SUBS	R7, R7, #1
0x1102	0xD1FD    BNE	L_renkBul24
0x1104	0xBF00    NOP
0x1106	0xBF00    NOP
0x1108	0xBF00    NOP
0x110A	0xBF00    NOP
0x110C	0xBF00    NOP
0x110E	0xBF00    NOP
0x1110	0xE051    B	L_renkBul4
;MyProject.c, 52 :: 		case 7: Lcd_Out(1,1, "Purple"); delay_ms(1000);break;
L_renkBul26:
0x1112	0x4933    LDR	R1, [PC, #204]
0x1114	0x460A    MOV	R2, R1
0x1116	0x2101    MOVS	R1, #1
0x1118	0x2001    MOVS	R0, #1
0x111A	0xF000F867  BL	_Lcd_Out+0
0x111E	0xF2461753  MOVW	R7, #24915
0x1122	0xF2C00751  MOVT	R7, #81
0x1126	0xBF00    NOP
0x1128	0xBF00    NOP
L_renkBul27:
0x112A	0x1E7F    SUBS	R7, R7, #1
0x112C	0xD1FD    BNE	L_renkBul27
0x112E	0xBF00    NOP
0x1130	0xBF00    NOP
0x1132	0xBF00    NOP
0x1134	0xBF00    NOP
0x1136	0xE03E    B	L_renkBul4
;MyProject.c, 53 :: 		case 8: Lcd_Out(1,1, "Gray"); delay_ms(1000);break;
L_renkBul29:
0x1138	0x492A    LDR	R1, [PC, #168]
0x113A	0x460A    MOV	R2, R1
0x113C	0x2101    MOVS	R1, #1
0x113E	0x2001    MOVS	R0, #1
0x1140	0xF000F854  BL	_Lcd_Out+0
0x1144	0xF2461753  MOVW	R7, #24915
0x1148	0xF2C00751  MOVT	R7, #81
0x114C	0xBF00    NOP
0x114E	0xBF00    NOP
L_renkBul30:
0x1150	0x1E7F    SUBS	R7, R7, #1
0x1152	0xD1FD    BNE	L_renkBul30
0x1154	0xBF00    NOP
0x1156	0xBF00    NOP
0x1158	0xBF00    NOP
0x115A	0xBF00    NOP
0x115C	0xE02B    B	L_renkBul4
;MyProject.c, 54 :: 		case 9: Lcd_Out(1,1, "White");delay_ms(1000);break;
L_renkBul32:
0x115E	0x4922    LDR	R1, [PC, #136]
0x1160	0x460A    MOV	R2, R1
0x1162	0x2101    MOVS	R1, #1
0x1164	0x2001    MOVS	R0, #1
0x1166	0xF000F841  BL	_Lcd_Out+0
0x116A	0xF2461753  MOVW	R7, #24915
0x116E	0xF2C00751  MOVT	R7, #81
L_renkBul33:
0x1172	0x1E7F    SUBS	R7, R7, #1
0x1174	0xD1FD    BNE	L_renkBul33
0x1176	0xBF00    NOP
0x1178	0xBF00    NOP
0x117A	0xBF00    NOP
0x117C	0xBF00    NOP
0x117E	0xBF00    NOP
0x1180	0xBF00    NOP
0x1182	0xE018    B	L_renkBul4
;MyProject.c, 55 :: 		}
L_renkBul3:
; key start address is: 0 (R0)
0x1184	0x2800    CMP	R0, #0
0x1186	0xF43FAF3F  BEQ	L_renkBul5
0x118A	0x2801    CMP	R0, #1
0x118C	0xF43FAF4F  BEQ	L_renkBul8
0x1190	0x2802    CMP	R0, #2
0x1192	0xF43FAF5F  BEQ	L_renkBul11
0x1196	0x2803    CMP	R0, #3
0x1198	0xF43FAF6F  BEQ	L_renkBul14
0x119C	0x2804    CMP	R0, #4
0x119E	0xF43FAF7F  BEQ	L_renkBul17
0x11A2	0x2805    CMP	R0, #5
0x11A4	0xD08F    BEQ	L_renkBul20
0x11A6	0x2806    CMP	R0, #6
0x11A8	0xD0A0    BEQ	L_renkBul23
0x11AA	0x2807    CMP	R0, #7
0x11AC	0xD0B1    BEQ	L_renkBul26
0x11AE	0x2808    CMP	R0, #8
0x11B0	0xD0C2    BEQ	L_renkBul29
0x11B2	0x2809    CMP	R0, #9
0x11B4	0xD0D3    BEQ	L_renkBul32
; key end address is: 0 (R0)
L_renkBul4:
;MyProject.c, 56 :: 		Lcd_Cmd(_LCD_CLEAR);
0x11B6	0x2001    MOVS	R0, #1
0x11B8	0xF7FFFE64  BL	_Lcd_Cmd+0
;MyProject.c, 57 :: 		}
L_end_renkBul:
0x11BC	0xF8DDE000  LDR	LR, [SP, #0]
0x11C0	0xB001    ADD	SP, SP, #4
0x11C2	0x4770    BX	LR
0x11C4	0x00002000  	?lstr1_MyProject+0
0x11C8	0x00062000  	?lstr2_MyProject+0
0x11CC	0x000C2000  	?lstr3_MyProject+0
0x11D0	0x00102000  	?lstr4_MyProject+0
0x11D4	0x00172000  	?lstr5_MyProject+0
0x11D8	0x001E2000  	?lstr6_MyProject+0
0x11DC	0x00242000  	?lstr7_MyProject+0
0x11E0	0x00292000  	?lstr8_MyProject+0
0x11E4	0x00302000  	?lstr9_MyProject+0
0x11E8	0x00352000  	?lstr10_MyProject+0
; end of _renkBul
_IntToStr:
;__Lib_Conversions.c, 211 :: 		
; output start address is: 4 (R1)
; input start address is: 0 (R0)
0x0F3C	0xB081    SUB	SP, SP, #4
0x0F3E	0xF8CDE000  STR	LR, [SP, #0]
0x0F42	0x460E    MOV	R6, R1
; output end address is: 4 (R1)
; input end address is: 0 (R0)
; input start address is: 0 (R0)
; output start address is: 24 (R6)
;__Lib_Conversions.c, 217 :: 		
; negative start address is: 4 (R1)
0x0F44	0x2100    MOVS	R1, #0
;__Lib_Conversions.c, 218 :: 		
; inword start address is: 12 (R3)
0x0F46	0xB283    UXTH	R3, R0
;__Lib_Conversions.c, 219 :: 		
0x0F48	0x2800    CMP	R0, #0
0x0F4A	0xDA05    BGE	L__IntToStr415
; inword end address is: 12 (R3)
;__Lib_Conversions.c, 220 :: 		
0x0F4C	0x2101    MOVS	R1, #1
;__Lib_Conversions.c, 221 :: 		
0x0F4E	0x4240    RSBS	R0, R0, #0
0x0F50	0xB280    UXTH	R0, R0
; input end address is: 0 (R0)
; inword start address is: 0 (R0)
0x0F52	0xB280    UXTH	R0, R0
; negative end address is: 4 (R1)
; inword end address is: 0 (R0)
0x0F54	0xB28F    UXTH	R7, R1
;__Lib_Conversions.c, 222 :: 		
0x0F56	0xE001    B	L_IntToStr37
L__IntToStr415:
;__Lib_Conversions.c, 219 :: 		
0x0F58	0xB298    UXTH	R0, R3
0x0F5A	0xB28F    UXTH	R7, R1
;__Lib_Conversions.c, 222 :: 		
L_IntToStr37:
;__Lib_Conversions.c, 223 :: 		
; inword start address is: 0 (R0)
; negative start address is: 28 (R7)
0x0F5C	0x4631    MOV	R1, R6
; inword end address is: 0 (R0)
0x0F5E	0xF7FFFAC1  BL	_WordToStr+0
;__Lib_Conversions.c, 225 :: 		
; i start address is: 4 (R1)
0x0F62	0x2106    MOVS	R1, #6
; output end address is: 24 (R6)
; negative end address is: 28 (R7)
; i end address is: 4 (R1)
0x0F64	0x4634    MOV	R4, R6
0x0F66	0xB2B8    UXTH	R0, R7
;__Lib_Conversions.c, 226 :: 		
L_IntToStr38:
; i start address is: 4 (R1)
; negative start address is: 0 (R0)
; output start address is: 16 (R4)
0x0F68	0x2900    CMP	R1, #0
0x0F6A	0xD908    BLS	L_IntToStr39
;__Lib_Conversions.c, 227 :: 		
0x0F6C	0x1863    ADDS	R3, R4, R1
0x0F6E	0x1E4A    SUBS	R2, R1, #1
0x0F70	0xB292    UXTH	R2, R2
0x0F72	0x18A2    ADDS	R2, R4, R2
0x0F74	0x7812    LDRB	R2, [R2, #0]
0x0F76	0x701A    STRB	R2, [R3, #0]
;__Lib_Conversions.c, 228 :: 		
0x0F78	0x1E49    SUBS	R1, R1, #1
0x0F7A	0xB289    UXTH	R1, R1
;__Lib_Conversions.c, 229 :: 		
; i end address is: 4 (R1)
0x0F7C	0xE7F4    B	L_IntToStr38
L_IntToStr39:
;__Lib_Conversions.c, 230 :: 		
0x0F7E	0x2220    MOVS	R2, #32
0x0F80	0x7022    STRB	R2, [R4, #0]
;__Lib_Conversions.c, 231 :: 		
0x0F82	0xB170    CBZ	R0, L_IntToStr40
; negative end address is: 0 (R0)
;__Lib_Conversions.c, 232 :: 		
; i start address is: 0 (R0)
0x0F84	0x2000    MOVS	R0, #0
; output end address is: 16 (R4)
; i end address is: 0 (R0)
0x0F86	0xB281    UXTH	R1, R0
0x0F88	0x4620    MOV	R0, R4
;__Lib_Conversions.c, 233 :: 		
L_IntToStr41:
; i start address is: 4 (R1)
; output start address is: 0 (R0)
0x0F8A	0x1842    ADDS	R2, R0, R1
0x0F8C	0x7812    LDRB	R2, [R2, #0]
0x0F8E	0x2A20    CMP	R2, #32
0x0F90	0xD102    BNE	L_IntToStr42
0x0F92	0x1C49    ADDS	R1, R1, #1
0x0F94	0xB289    UXTH	R1, R1
0x0F96	0xE7F8    B	L_IntToStr41
L_IntToStr42:
;__Lib_Conversions.c, 234 :: 		
0x0F98	0x1E4A    SUBS	R2, R1, #1
0x0F9A	0xB292    UXTH	R2, R2
; i end address is: 4 (R1)
;__Lib_Conversions.c, 235 :: 		
0x0F9C	0x1883    ADDS	R3, R0, R2
; output end address is: 0 (R0)
0x0F9E	0x222D    MOVS	R2, #45
0x0FA0	0x701A    STRB	R2, [R3, #0]
L_IntToStr40:
;__Lib_Conversions.c, 236 :: 		
L_end_IntToStr:
0x0FA2	0xF8DDE000  LDR	LR, [SP, #0]
0x0FA6	0xB001    ADD	SP, SP, #4
0x0FA8	0x4770    BX	LR
; end of _IntToStr
_WordToStr:
;__Lib_Conversions.c, 114 :: 		
; output start address is: 4 (R1)
; input start address is: 0 (R0)
0x04E4	0xB081    SUB	SP, SP, #4
0x04E6	0x460A    MOV	R2, R1
0x04E8	0xB281    UXTH	R1, R0
; output end address is: 4 (R1)
; input end address is: 0 (R0)
; input start address is: 4 (R1)
; output start address is: 8 (R2)
;__Lib_Conversions.c, 119 :: 		
; len start address is: 0 (R0)
0x04EA	0x2000    MOVS	R0, #0
; input end address is: 4 (R1)
; output end address is: 8 (R2)
; len end address is: 0 (R0)
0x04EC	0xB28D    UXTH	R5, R1
0x04EE	0x4611    MOV	R1, R2
L_WordToStr11:
; len start address is: 0 (R0)
; output start address is: 4 (R1)
; input start address is: 20 (R5)
0x04F0	0x2805    CMP	R0, #5
0x04F2	0xD205    BCS	L_WordToStr12
;__Lib_Conversions.c, 120 :: 		
0x04F4	0x180B    ADDS	R3, R1, R0
0x04F6	0x2220    MOVS	R2, #32
0x04F8	0x701A    STRB	R2, [R3, #0]
;__Lib_Conversions.c, 119 :: 		
0x04FA	0x1C40    ADDS	R0, R0, #1
0x04FC	0xB2C0    UXTB	R0, R0
;__Lib_Conversions.c, 120 :: 		
0x04FE	0xE7F7    B	L_WordToStr11
L_WordToStr12:
;__Lib_Conversions.c, 121 :: 		
0x0500	0x180B    ADDS	R3, R1, R0
0x0502	0x2200    MOVS	R2, #0
0x0504	0x701A    STRB	R2, [R3, #0]
0x0506	0x1E40    SUBS	R0, R0, #1
0x0508	0xB2C0    UXTB	R0, R0
; output end address is: 4 (R1)
; len end address is: 0 (R0)
;__Lib_Conversions.c, 123 :: 		
L_WordToStr14:
;__Lib_Conversions.c, 124 :: 		
; len start address is: 0 (R0)
; input start address is: 20 (R5)
; output start address is: 4 (R1)
0x050A	0x180C    ADDS	R4, R1, R0
0x050C	0x230A    MOVS	R3, #10
0x050E	0xFBB5F2F3  UDIV	R2, R5, R3
0x0512	0xFB035212  MLS	R2, R3, R2, R5
0x0516	0xB292    UXTH	R2, R2
0x0518	0x3230    ADDS	R2, #48
0x051A	0x7022    STRB	R2, [R4, #0]
;__Lib_Conversions.c, 125 :: 		
0x051C	0x220A    MOVS	R2, #10
0x051E	0xFBB5F2F2  UDIV	R2, R5, R2
0x0522	0xB292    UXTH	R2, R2
0x0524	0xB295    UXTH	R5, R2
; input end address is: 20 (R5)
;__Lib_Conversions.c, 126 :: 		
0x0526	0xB902    CBNZ	R2, L_WordToStr16
; output end address is: 4 (R1)
; input end address is: 20 (R5)
; len end address is: 0 (R0)
;__Lib_Conversions.c, 127 :: 		
0x0528	0xE002    B	L_WordToStr15
L_WordToStr16:
;__Lib_Conversions.c, 128 :: 		
; len start address is: 0 (R0)
; input start address is: 20 (R5)
; output start address is: 4 (R1)
0x052A	0x1E40    SUBS	R0, R0, #1
0x052C	0xB2C0    UXTB	R0, R0
;__Lib_Conversions.c, 129 :: 		
; output end address is: 4 (R1)
; input end address is: 20 (R5)
; len end address is: 0 (R0)
0x052E	0xE7EC    B	L_WordToStr14
L_WordToStr15:
;__Lib_Conversions.c, 130 :: 		
L_end_WordToStr:
0x0530	0xB001    ADD	SP, SP, #4
0x0532	0x4770    BX	LR
; end of _WordToStr
_direncHesapla:
;MyProject.c, 35 :: 		float direncHesapla(int sayi1, int sayi2, int sayi3)
; sayi3 start address is: 8 (R2)
; sayi2 start address is: 4 (R1)
; sayi1 start address is: 0 (R0)
0x0FAC	0xB081    SUB	SP, SP, #4
0x0FAE	0xF8CDE000  STR	LR, [SP, #0]
; sayi3 end address is: 8 (R2)
; sayi2 end address is: 4 (R1)
; sayi1 end address is: 0 (R0)
; sayi1 start address is: 0 (R0)
; sayi2 start address is: 4 (R1)
; sayi3 start address is: 8 (R2)
;MyProject.c, 37 :: 		direnc = (sayi1*10) + sayi2;
0x0FB2	0x230A    MOVS	R3, #10
0x0FB4	0xB21B    SXTH	R3, R3
0x0FB6	0x4343    MULS	R3, R0, R3
0x0FB8	0xB21B    SXTH	R3, R3
; sayi1 end address is: 0 (R0)
0x0FBA	0x185B    ADDS	R3, R3, R1
0x0FBC	0xB21B    SXTH	R3, R3
; sayi2 end address is: 4 (R1)
0x0FBE	0xEE003A10  VMOV	S0, R3
0x0FC2	0xEEB80AC0  VCVT.F32.S32	S0, S0
0x0FC6	0x4B0D    LDR	R3, [PC, #52]
0x0FC8	0xED030A00  VSTR.32	S0, [R3, #0]
;MyProject.c, 38 :: 		direnc *= pow(10,sayi3);
0x0FCC	0xEE002A10  VMOV	S0, R2
0x0FD0	0xEEB80AC0  VCVT.F32.S32	S0, S0
; sayi3 end address is: 8 (R2)
0x0FD4	0xEEF00A40  VMOV.F32	S1, S0
0x0FD8	0xEEB20A04  VMOV.F32	S0, #10
0x0FDC	0xF7FFFAAA  BL	_pow+0
0x0FE0	0x4B06    LDR	R3, [PC, #24]
0x0FE2	0xED530A00  VLDR.32	S1, [R3, #0]
0x0FE6	0xEE200A80  VMUL.F32	S0, S1, S0
0x0FEA	0xED030A00  VSTR.32	S0, [R3, #0]
;MyProject.c, 39 :: 		return  direnc;
0x0FEE	0xEEB00A40  VMOV.F32	S0, S0
;MyProject.c, 40 :: 		}
L_end_direncHesapla:
0x0FF2	0xF8DDE000  LDR	LR, [SP, #0]
0x0FF6	0xB001    ADD	SP, SP, #4
0x0FF8	0x4770    BX	LR
0x0FFA	0xBF00    NOP
0x0FFC	0x003C2000  	_direnc+0
; end of _direncHesapla
_pow:
;__Lib_CMath.c, 397 :: 		
0x0534	0xB082    SUB	SP, SP, #8
0x0536	0xF8CDE000  STR	LR, [SP, #0]
; y start address is: 4 (S1)
; x start address is: 0 (S0)
0x053A	0xEEF02A40  VMOV.F32	S5, S0
0x053E	0xEEB02A60  VMOV.F32	S4, S1
; y end address is: 4 (S1)
; x end address is: 0 (S0)
; x start address is: 20 (S5)
; y start address is: 16 (S4)
;__Lib_CMath.c, 398 :: 		
; sign start address is: 0 (R0)
0x0542	0x2000    MOVS	R0, #0
;__Lib_CMath.c, 402 :: 		
0x0544	0xEEB52AC0  VCMPE.F32	S4, #0.0
0x0548	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x054C	0xD102    BNE	L_pow60
; x end address is: 20 (S5)
; y end address is: 16 (S4)
; sign end address is: 0 (R0)
;__Lib_CMath.c, 403 :: 		
0x054E	0xEEB70A00  VMOV.F32	S0, #1
0x0552	0xE03E    B	L_end_pow
L_pow60:
;__Lib_CMath.c, 404 :: 		
; sign start address is: 0 (R0)
; y start address is: 16 (S4)
; x start address is: 20 (S5)
0x0554	0xEEF52AC0  VCMPE.F32	S5, #0.0
0x0558	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x055C	0xD104    BNE	L_pow61
; x end address is: 20 (S5)
; y end address is: 16 (S4)
; sign end address is: 0 (R0)
;__Lib_CMath.c, 405 :: 		
0x055E	0xF04F0200  MOV	R2, #0
0x0562	0xEE002A10  VMOV	S0, R2
0x0566	0xE034    B	L_end_pow
L_pow61:
;__Lib_CMath.c, 406 :: 		
; sign start address is: 0 (R0)
; y start address is: 16 (S4)
; x start address is: 20 (S5)
0x0568	0xEEF52AC0  VCMPE.F32	S5, #0.0
0x056C	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x0570	0xDA1B    BGE	L__pow80
; sign end address is: 0 (R0)
;__Lib_CMath.c, 407 :: 		
0x0572	0xEEBD0A42  VCVT.S32.F32	S0, S4
0x0576	0xEE102A10  VMOV	R2, S0
; yi start address is: 0 (R0)
0x057A	0x4610    MOV	R0, R2
;__Lib_CMath.c, 408 :: 		
0x057C	0xEE002A10  VMOV	S0, R2
0x0580	0xEEB80AC0  VCVT.F32.S32	S0, S0
0x0584	0xEEB40AC2  VCMPE.F32	S0, S4
0x0588	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x058C	0xD004    BEQ	L_pow63
; x end address is: 20 (S5)
; y end address is: 16 (S4)
; yi end address is: 0 (R0)
;__Lib_CMath.c, 409 :: 		
0x058E	0xF04F0200  MOV	R2, #0
0x0592	0xEE002A10  VMOV	S0, R2
0x0596	0xE01C    B	L_end_pow
L_pow63:
;__Lib_CMath.c, 410 :: 		
; yi start address is: 0 (R0)
; y start address is: 16 (S4)
; x start address is: 20 (S5)
0x0598	0xF0000201  AND	R2, R0, #1
; yi end address is: 0 (R0)
; sign start address is: 0 (R0)
0x059C	0xB2D0    UXTB	R0, R2
;__Lib_CMath.c, 411 :: 		
0x059E	0xEEF10A62  VNEG.F32	S1, S5
; x end address is: 20 (S5)
; x start address is: 4 (S1)
; sign end address is: 0 (R0)
; x end address is: 4 (S1)
0x05A2	0xB2C5    UXTB	R5, R0
0x05A4	0xEEB00A60  VMOV.F32	S0, S1
;__Lib_CMath.c, 412 :: 		
0x05A8	0xE005    B	L_pow62
L__pow80:
;__Lib_CMath.c, 406 :: 		
0x05AA	0xF88D0004  STRB	R0, [SP, #4]
0x05AE	0xEEB00A62  VMOV.F32	S0, S5
0x05B2	0xF89D5004  LDRB	R5, [SP, #4]
;__Lib_CMath.c, 412 :: 		
L_pow62:
;__Lib_CMath.c, 413 :: 		
; x start address is: 0 (S0)
; sign start address is: 20 (R5)
; x end address is: 0 (S0)
0x05B6	0xF7FFFF5B  BL	_log+0
;__Lib_CMath.c, 414 :: 		
0x05BA	0xEE200A02  VMUL.F32	S0, S0, S4
; y end address is: 16 (S4)
;__Lib_CMath.c, 415 :: 		
0x05BE	0xF7FFFE89  BL	_exp+0
; x start address is: 4 (S1)
0x05C2	0xEEF00A40  VMOV.F32	S1, S0
;__Lib_CMath.c, 417 :: 		
0x05C6	0xB115    CBZ	R5, L_pow64
; sign end address is: 20 (R5)
;__Lib_CMath.c, 418 :: 		
0x05C8	0xEEB10A60  VNEG.F32	S0, S1
; x end address is: 4 (S1)
0x05CC	0xE001    B	L_end_pow
L_pow64:
;__Lib_CMath.c, 419 :: 		
; x start address is: 4 (S1)
0x05CE	0xEEB00A60  VMOV.F32	S0, S1
; x end address is: 4 (S1)
;__Lib_CMath.c, 420 :: 		
L_end_pow:
0x05D2	0xF8DDE000  LDR	LR, [SP, #0]
0x05D6	0xB002    ADD	SP, SP, #8
0x05D8	0x4770    BX	LR
; end of _pow
_log:
;__Lib_CMath.c, 365 :: 		
0x0470	0xB082    SUB	SP, SP, #8
0x0472	0xF8CDE000  STR	LR, [SP, #0]
; x start address is: 0 (S0)
; x end address is: 0 (S0)
; x start address is: 0 (S0)
;__Lib_CMath.c, 381 :: 		
0x0476	0xEEB50AC0  VCMPE.F32	S0, #0.0
0x047A	0xEEF1FA10  VMRS	APSR_nzcv, FPSCR
0x047E	0xDC04    BGT	L_log59
; x end address is: 0 (S0)
;__Lib_CMath.c, 382 :: 		
0x0480	0xF04F0100  MOV	R1, #0
0x0484	0xEE001A10  VMOV	S0, R1
0x0488	0xE023    B	L_end_log
L_log59:
;__Lib_CMath.c, 383 :: 		
; x start address is: 0 (S0)
0x048A	0xA901    ADD	R1, SP, #4
0x048C	0x4608    MOV	R0, R1
; x end address is: 0 (S0)
0x048E	0xF7FFFE7B  BL	_frexp+0
